day,median_time_in_port,average_time_in_port
1/1/2022,40.85,995.916206
1/2/2022,53.98333333,961.4077457
1/3/2022,51.35,1079.327501
1/4/2022,47.98333333,931.3146749
1/5/2022,38.35,843.3225155
1/6/2022,40.3,746.7098866
1/7/2022,48.31666667,771.4247292
1/8/2022,40.9,569.1239258
1/9/2022,48.51666667,680.3817245
1/10/2022,38.16666667,683.8628232
1/11/2022,45.9,919.770226
1/12/2022,48.31666667,864.7215195
1/13/2022,47.98333333,886.8494293
1/14/2022,35.36666667,1000.321859
1/15/2022,40.35,859.3952765
1/16/2022,40.35,856.8605593
1/17/2022,48.16666667,902.8995293
1/18/2022,48,690.6536761
1/19/2022,49.85,886.1221298
1/20/2022,42.18333333,906.4245255
1/21/2022,39.28333333,811.0862935
1/22/2022,49.25,978.4917039
1/23/2022,44.01666667,997.7703554
1/24/2022,40.5,624.3465371
1/25/2022,50.55,831.8806091
1/26/2022,41.48333333,731.3728452
1/27/2022,45.16666667,966.8108287
1/28/2022,48.01666667,859.9193078
1/29/2022,35.98333333,743.3380807
1/30/2022,30.28333333,575.2817586
1/31/2022,30.73333333,787.682936
2/1/2022,32.96666667,691.3018608
2/2/2022,30.33333333,1037.800011
2/3/2022,31,823.7590617
2/4/2022,34.53333333,813.5436867
2/5/2022,36.01666667,724.3022246
2/6/2022,30.4,698.6008702
2/7/2022,38.98333333,792.0620986
2/8/2022,32.83333333,618.6321198
2/9/2022,29.2,676.7771838
2/10/2022,30.4,801.5224339
2/11/2022,30.68333333,915.6900385
2/12/2022,42.85,828.5192125
2/13/2022,50.35,1021.065972
2/14/2022,44,857.9011369
2/15/2022,40.71666667,1351.979005
2/16/2022,40.3,964.9212756
2/17/2022,33.5,961.698401
2/18/2022,42.1,755.2600292
2/19/2022,40.68333333,969.121861
2/20/2022,40.68333333,761.9763569
2/21/2022,50.31666667,1059.680332
2/22/2022,47.45,742.0914206
2/23/2022,48.03333333,989.4843484
2/24/2022,50.3,975.8444017
2/25/2022,47.68333333,717.5168028
2/26/2022,42.05,734.6598417
2/27/2022,39,695.7780458
2/28/2022,51,761.8136578
3/1/2022,51.01666667,834.9141004
3/2/2022,48.18333333,1227.396589
3/3/2022,44.91666667,993.1659817
3/4/2022,39.98333333,777.7545752
3/5/2022,42.03333333,943.9957823
3/6/2022,45.01666667,893.0038356
3/7/2022,47.96666667,773.0391885
3/8/2022,41.31666667,1009.385469
3/9/2022,39.5,650.039215
3/10/2022,40.98333333,1070.176062
3/11/2022,50.51666667,1034.268974
3/12/2022,40.66666667,828.1258642
3/13/2022,45,1052.222272
3/14/2022,41.51666667,896.5837477
3/15/2022,47.95,928.5154499
3/16/2022,50.18333333,917.645999
3/17/2022,42.03333333,884.6692013
3/18/2022,40.33333333,928.4545581
3/19/2022,44.8,718.3542868
3/20/2022,43.13333333,787.5183198
3/21/2022,35.86666667,757.5341812
3/22/2022,47.36666667,1079.76121
3/23/2022,54.03333333,975.2240053
3/24/2022,51.01666667,1030.841234
3/25/2022,57.66666667,1098.364749
3/26/2022,48.01666667,719.2806217
3/27/2022,51.1,1139.993251
3/28/2022,46.65,1303.310726
3/29/2022,40.5,1103.122473
3/30/2022,48.28333333,700.3780042
3/31/2022,44.5,794.8092099
4/1/2022,40.31666667,1029.511562
4/2/2022,41.43333333,849.119532
4/3/2022,40.3,600.6001544
4/4/2022,51.6,890.6548301
4/5/2022,51.03333333,800.8821517
4/6/2022,43.66666667,1040.593797
4/7/2022,42.23333333,924.255881
4/8/2022,37.28333333,888.5504687
4/9/2022,39.91666667,918.5721447
4/10/2022,40.31666667,815.7951026
4/11/2022,44.95,815.4336382
4/12/2022,40.33333333,1234.075495
4/13/2022,40.66666667,938.4487308
4/14/2022,40.63333333,1021.370348
4/15/2022,41.96666667,708.527008
4/16/2022,48.56666667,742.1186608
4/17/2022,50.98333333,878.1337893
4/18/2022,42.05,798.4158574
4/19/2022,40.48333333,706.690995
4/20/2022,40.51666667,879.6655835
4/21/2022,47.83333333,888.1722303
4/22/2022,48,717.2392361
4/23/2022,48.66666667,861.2009745
4/24/2022,50.51666667,1172.332939
4/25/2022,49.48333333,1088.700529
4/26/2022,44.33333333,935.989386
4/27/2022,39,1109.729741
4/28/2022,54.01666667,949.4511464
4/29/2022,43.95,975.4776596
4/30/2022,43.53333333,1115.334538
5/1/2022,39.6,1188.152938
5/2/2022,32.91666667,834.6983927
5/3/2022,33.83333333,947.4099693
5/4/2022,32,820.4616765
5/5/2022,33,725.1974782
5/6/2022,30.36666667,633.2088302
5/7/2022,36.83333333,607.5428425
5/8/2022,31.53333333,1290.453806
5/9/2022,38.56666667,666.9410609
5/10/2022,36.1,722.8829173
5/11/2022,44.98333333,1182.062658
5/12/2022,50.48333333,1220.046997
5/13/2022,50.53333333,1162.106481
5/14/2022,36.6,841.5964504
5/15/2022,39.48333333,772.6603326
5/16/2022,40.85,1119.862994
5/17/2022,40.35,784.9085289
5/18/2022,40.5,865.4691781
5/19/2022,40.51666667,728.1635937
5/20/2022,35.98333333,835.8743956
5/21/2022,40.85,956.6952778
5/22/2022,40.48333333,760.007249
5/23/2022,41.76666667,566.0721727
5/24/2022,40.81666667,914.8960686
5/25/2022,32.98333333,742.0340618
5/26/2022,39,798.6228374
5/27/2022,34.8,815.6550457
5/28/2022,39.56666667,940.9928468
5/29/2022,40.46666667,896.1315848
5/30/2022,38.93333333,718.8873864
5/31/2022,36.05,777.1651333
6/1/2022,36,826.9441805
6/2/2022,39.31666667,807.6104982
6/3/2022,41.4,826.0900666
6/4/2022,41.33333333,746.438951
6/5/2022,40.48333333,717.1556538
6/6/2022,44.51666667,792.1536143
6/7/2022,43.33333333,695.986032
6/8/2022,40.23333333,681.8209727
6/9/2022,40.51666667,759.6611819
6/10/2022,41.33333333,858.2308107
6/11/2022,39.13333333,643.9250126
6/12/2022,42.56666667,896.8713258
6/13/2022,45.55,789.252694
6/14/2022,40.45,829.1957986
6/15/2022,40.31666667,927.0365774
6/16/2022,45.16666667,832.8426762
6/17/2022,41,947.2824987
6/18/2022,45.31666667,843.199289
6/19/2022,40.65,899.3900794
6/20/2022,41.91666667,758.6363522
6/21/2022,35.96666667,830.946593
6/22/2022,40.46666667,893.9030705
6/23/2022,41.9,654.1636109
6/24/2022,38.43333333,847.921284
6/25/2022,41.86666667,791.2476594
6/26/2022,36.08333333,884.9737447
6/27/2022,44,835.6396568
6/28/2022,40.48333333,1102.638303
6/29/2022,48.65,791.6099032
6/30/2022,41.11666667,810.0983997
7/1/2022,44.06666667,743.8794726
7/2/2022,41.31666667,690.8100877
7/3/2022,33.31666667,829.1486269
7/4/2022,44.3,671.2759499
7/5/2022,40.41666667,774.704351
7/6/2022,46.2,716.3074088
7/7/2022,40.66666667,1033.581301
7/8/2022,53.98333333,1341.997828
7/9/2022,52.3,1004.723956
7/10/2022,36.38333333,665.3518868
7/11/2022,37.6,824.5008532
7/12/2022,35.55,973.0164176
7/13/2022,40.48333333,1019.564588
7/14/2022,38.68333333,862.8140728
7/15/2022,40.7,685.0620814
7/16/2022,40.3,707.8821827
7/17/2022,45.06666667,746.0573683
7/18/2022,40.5,776.7365965
7/19/2022,51.81666667,824.4349068
7/20/2022,47.13333333,817.1807509
7/21/2022,45.21666667,843.7460697
7/22/2022,35.8,732.528933
7/23/2022,39.05,643.2363698
7/24/2022,30.28333333,719.885825
7/25/2022,35.66666667,807.5726007
7/26/2022,39.06666667,897.3832667
7/27/2022,49.55,798.1465996
7/28/2022,39.03333333,904.7047458
7/29/2022,40.56666667,827.4325221
7/30/2022,34.51666667,902.6277593
7/31/2022,42.01666667,944.1423086
8/1/2022,41.46666667,868.7313768
8/2/2022,39.03333333,983.8551127
8/3/2022,33.71666667,792.5410458
8/4/2022,40.66666667,709.4140074
8/5/2022,47.33333333,708.3071977
8/6/2022,44.01666667,834.0571875
8/7/2022,40.46666667,684.7303673
8/8/2022,48.03333333,678.3968069
8/9/2022,50.2,858.9620931
8/10/2022,59.23333333,825.0034537
8/11/2022,49.38333333,903.131994
8/12/2022,47.93333333,906.4224355
8/13/2022,47.93333333,836.0189291
8/14/2022,47.16666667,947.0080084
8/15/2022,34.53333333,649.47376
8/16/2022,36.78333333,1054.372504
8/17/2022,36.01666667,728.6958736
8/18/2022,30.33333333,602.4092382
8/19/2022,39.91666667,665.93082
8/20/2022,38.63333333,813.869628
8/21/2022,38.06666667,774.2519516
8/22/2022,33.93333333,804.3948116
8/23/2022,39.16666667,575.2325096
8/24/2022,42.98333333,750.5463176
8/25/2022,41.36666667,576.6117741
8/26/2022,50.31666667,832.6226029
8/27/2022,48.03333333,907.880669
8/28/2022,47.9,864.4842067
8/29/2022,39.1,764.5464486
8/30/2022,37.3,781.7719896
8/31/2022,42.8,525.0947087
9/1/2022,39.55,719.556269
9/2/2022,37.45,553.9640514
9/3/2022,34.83333333,863.2486772
9/4/2022,32.3,658.147638
9/5/2022,29.9,559.1687227
9/6/2022,30.48333333,648.7535911
9/7/2022,33.01666667,624.3613704
9/8/2022,33.38333333,619.744298
9/9/2022,38.01666667,721.5261269
9/10/2022,30.63333333,599.0506268
9/11/2022,46.33333333,774.913852
9/12/2022,50.35,869.2454077
9/13/2022,51,681.645118
9/14/2022,50.11666667,815.9315257
9/15/2022,40.31666667,634.0196663
9/16/2022,40.35,679.4815366
9/17/2022,43.68333333,884.7243105
9/18/2022,42.63333333,758.3274418
9/19/2022,38.93333333,621.1667659
9/20/2022,34.5,618.0460496
9/21/2022,40.33333333,700.6223461
9/22/2022,46,850.6486798
9/23/2022,40.33333333,798.6416186
9/24/2022,48,806.9404793
9/25/2022,40.48333333,781.3057813
9/26/2022,37.18333333,695.1310733
9/27/2022,40.68333333,1096.814715
9/28/2022,40.33333333,711.7008739
9/29/2022,42.11666667,761.2491408
9/30/2022,42.1,744.8060549
10/1/2022,38.88333333,674.5439228
10/2/2022,50.3,927.8343377
10/3/2022,39.33333333,551.599128
10/4/2022,52.11666667,703.6413133
10/5/2022,47.4,834.7611074
10/6/2022,50.7,729.1803758
10/7/2022,40.5,785.2022595
10/8/2022,45.95,687.938526
10/9/2022,35.98333333,763.265209
10/10/2022,38.93333333,763.9576224
10/11/2022,36.05,917.062069
10/12/2022,40.3,701.1027079
10/13/2022,33.71666667,508.7513258
10/14/2022,40.5,711.5020328
10/15/2022,47.96666667,744.2776048
10/16/2022,51.03333333,773.8853925
10/17/2022,40.33333333,802.2459664
10/18/2022,44.91666667,680.0487427
10/19/2022,38.48333333,760.677492
10/20/2022,37.91666667,826.5775842
10/21/2022,42.03333333,821.7420697
10/22/2022,42.66666667,818.856611
10/23/2022,40.83333333,721.0409505
10/24/2022,35.98333333,784.6955693
10/25/2022,36.01666667,759.6907836
10/26/2022,46.38333333,775.0910577
10/27/2022,42,863.8309
10/28/2022,45.06666667,763.6526144
10/29/2022,35.81666667,651.442567
10/30/2022,40.51666667,983.4716575
10/31/2022,33.15,734.9558595
11/1/2022,33.91666667,684.512285
11/2/2022,34.96666667,838.4740111
11/3/2022,33.23333333,1141.106907
11/4/2022,36.45,993.8451281
11/5/2022,50.81666667,1302.684604
11/6/2022,39.01666667,1240.124817
11/7/2022,41.1,1944.010187
11/8/2022,48.83333333,3390.402902
11/9/2022,80.06666667,1518.037162
11/10/2022,42.05,723.5995104
11/11/2022,47.06666667,732.2857796
11/12/2022,38.7,661.9961278
11/13/2022,45.16666667,681.7874564
11/14/2022,40.68333333,888.0891877
11/15/2022,50.96666667,862.4816257
11/16/2022,40.48333333,648.5727616
11/17/2022,41.2,806.5570203
11/18/2022,44.2,745.8188114
11/19/2022,40.3,609.6879893
11/20/2022,33.01666667,591.2037014
11/21/2022,34.35,557.0365507
11/22/2022,40.35,631.0269345
11/23/2022,46.33333333,706.9044826
11/24/2022,46.33333333,792.1364243
11/25/2022,40.31666667,543.6085888
11/26/2022,50.31666667,674.7012956
11/27/2022,48.16666667,580.1465702
11/28/2022,51.45,669.0586543
11/29/2022,45.83333333,624.8707782
11/30/2022,43.2,631.8454
12/1/2022,50.51666667,645.575871
12/2/2022,50.65,683.6672336
12/3/2022,49.41666667,676.7930443
12/4/2022,40.66666667,552.6454194
12/5/2022,52.33333333,627.8178595
12/6/2022,45.86666667,619.1566477
12/7/2022,44.48333333,618.5490184
12/8/2022,50.16666667,609.8133446
12/9/2022,40.31666667,564.2270262
12/10/2022,50.31666667,536.5057675
12/11/2022,40.35,493.8594004
12/12/2022,44.15,562.051324
12/13/2022,38.96666667,540.5678209
12/14/2022,36,440.9049179
12/15/2022,39.08333333,388.9063492
12/16/2022,40.36666667,333.9259536
12/17/2022,40.2,353.8035773
12/18/2022,35.78333333,309.2302539
12/19/2022,40.2,230.0742394
12/20/2022,30.16666667,137.3247342
12/21/2022,27.01666667,70.20422886
12/22/2022,10.01666667,11.2985348
12/23/2022,9.983333333,13.13932584
12/24/2022,10,15.18676976
12/25/2022,9.983333333,12.75823755
12/26/2022,10.03333333,16.08134058
12/27/2022,10.13333333,17.36521036
12/28/2022,9.5,15.40454545
12/29/2022,10.03333333,16.48573718
12/30/2022,7.133333333,15.52373188
12/31/2022,10.08333333,17.94395604
